,id_str,user_id,text,created_at,user_location,lang,entities_hashtags,entities_symbols,time_zone,location
233,1243415196216905730,1055778530393378816,"https://t.co/lq5Yh7lWVS
Protect your self and others from corona virus and help those people who are not able to purchase food for there family.",2020-03-27 05:50:58,,en,[],[],,
234,1243415215993045002,2455951267,This video is doing the rounds on social media.. taking vapour kills corona.. is this true? Or just one more rumour doing the rounds... pl authenticate! https://t.co/3PiUpwxKFi,2020-03-27 05:51:03,,en,[],[],,"Mumbai, India"
235,1243415229586792448,1128607349319487489,@RS_swaraj Dying out of Corona virus' is a better option that dying out of state sponsored terrorism &amp; police brutality.,2020-03-27 05:51:06,,en,[],[],,"Hyderabad, India"
236,1243415308355768320,3100978020,I officially got accepted into a grad school and with Corona it now seems like the worst time to make an international move 🥺,2020-03-27 05:51:25,,en,[],[],,
237,1243415380942454784,578365328,@kranthimirinda @Paul_Oommen @CharanT16 @CoreenaSuares2 And when I said police is right in pandemic situation. Many people used abusive language on me. I don't care about such people but this boy is arguing with police and roaming freely and even beating police with stick.  And on top police was talking about corona effect. Feelsad,2020-03-27 05:51:43,,en,[],[],,"Hyderabad, India"
238,1243415555698069504,1010611033,"""Today take time to think about all the countries and people who are affected by Corona Virus or Covid 19. Some of those people are our family, friends, partners, neighbors, relatives, colleagues and children. Let's… https://t.co/flGkWTtb6x",2020-03-27 05:52:24,,en,[],[],,"Uttam Nagar, New Delhi"
239,1243415822820753408,37718081,"@NihaMasih I think you’re are not aware of naming conventions in science &amp; medicine. And you also don’t know that there are many types of Corona virus &amp; have been in existence for decades.

There’s nothing racist in naming a disease “Japanese Encephalitis” or a pandemic as “Spanish Flu.”",2020-03-27 05:53:28,,en,[],[],,"New Delhi, India"
240,1243416039578193920,1108249179497725954,"In view of the corona lockdown, on the humanitarian grounds, the officials concerned for the workers and workers walking on the state's footsteps and other states were sent to safe places, taking all precautions related to food, water arrangements and health @UPGovt 
@im_rajputt",2020-03-27 05:54:20,,en,[],[],,"पश्चिम बंगाल, भारत"
241,1243416698377490432,777424480947703809,Corona Virus have no idea that they’re really a celebrity on the Internet.,2020-03-27 05:56:57,,en,[],[],,India
242,1243416844267970562,711818096328220672,"Relatable √
Danceable√
Communicable√

What more can we ask for? 
#StayHome #STAYSAFEUG https://t.co/iU0SqKuROg",2020-03-27 05:57:31,,en,"[{'text': 'StayHome', 'indices': [65, 74]}, {'text': 'STAYSAFEUG', 'indices': [75, 86]}]",[],,Somewhere in the World
243,1243416865990258689,347255715,"Can Indian parents, take pains &amp; help their children to become 'Corona Warriors'?

There are various ways... paint &amp; say... say it with words..
say it in songs... say it in mono - acts. Let the message go across clean &amp; louder.",2020-03-27 05:57:37,,en,[],[],,Pune
244,1243416899544743940,131537350,"@PMOIndia Millions of policemen are putting their lives at risk and they too have family and kids. Think if you had your near &amp; dear ones in police dept. in this fight of corona virus &amp; people abusing them and making fun of them ,how would you feel. Will you serve such citizens?",2020-03-27 05:57:45,,en,[],[],,"New Delhi, India"
245,1243416922055565313,975776742,"Corona Update in #HimachalPradesh!
Good news for Himachal Pradesh: no positive case in the last 60 hours.
Today's Cases: 0
Today's Deaths: 0

Total Confirmed: 3
Active Cases: 2
Total Recovered: 0
Total Deaths: 1
Updated at: 27 Mar, 11:00 AM",2020-03-27 05:57:50,,en,"[{'text': 'HimachalPradesh', 'indices': [17, 33]}]",[],,India
246,1243417229351256066,1147540994969092096,"@TajinderBagga @ImKaustubh143 @KapilMishra_IND @PMOIndia @FinMinIndia
@santoshgangwar 
Sir the 21 days you have locked down is absolutely correct but Sir I am from Bihar and work in a call center which is ₹ 9000 my salary  &amp; I have quit my job on 21st march because of #corona and my company didn't give me any type of leave",2020-03-27 05:59:03,,en,"[{'text': 'corona', 'indices': [273, 280]}]",[],,"New Delhi, India"
247,1243417266131046404,60853673,@jayotibanerjee @dhruman39 @RandeepHooda @TandonRaveena @ParveenKaswan @susantananda3 @Savi_IFS @drqayumiitk @NalinYadavIFS This is Japan and has nothing to do with Corona!,2020-03-27 05:59:12,,en,[],[],,Bhubaneswar/On Safari
248,1243417436247879682,100566751,"#stayathome🏡 
For me..for our society. I am also an #warrior in this #war against #corona. 
#surajitsen  #artist #indianartist #stayhomechallenge🏡 #stayhomestaysafe🏠 #selfiemania #wewillwinagainstcoronavirus #stopcoronavirus⛔️ #indiafightagainstcoronavirus #mumbaicoronavirus https://t.co/8mmQt3HOOE",2020-03-27 05:59:53,,en,"[{'text': 'stayathome', 'indices': [0, 11]}, {'text': 'warrior', 'indices': [52, 60]}, {'text': 'war', 'indices': [69, 73]}, {'text': 'corona', 'indices': [82, 89]}, {'text': 'surajitsen', 'indices': [92, 103]}, {'text': 'artist', 'indices': [105, 112]}, {'text': 'indianartist', 'indices': [113, 126]}, {'text': 'stayhomechallenge', 'indices': [127, 145]}, {'text': 'stayhomestaysafe', 'indices': [147, 164]}, {'text': 'selfiemania', 'indices': [166, 178]}, {'text': 'wewillwinagainstcoronavirus', 'indices': [179, 207]}, {'text': 'stopcoronavirus', 'indices': [208, 224]}, {'text': 'indiafightagainstcoronavirus', 'indices': [227, 256]}, {'text': 'mumbaicoronavirus', 'indices': [257, 275]}]",[],,India
249,1243417440609951745,1205876892487708672,"@Arnabunofficial ask the medical experts,""how much is the life of corona virus in free air?""",2020-03-27 05:59:54,,en,[],[],,
250,1243417447094345729,73171429,"Understand over 70 people migrated as labourers/sheep grazers to Corona affected Gulbarga &amp; Maharashtra of my Village Rajanal, Indi Tal, itself  are slowly returning through jungle roads without being screened/quarantined posing potential virus threat @narendramodi Pl take note",2020-03-27 05:59:55,,en,[],[],,BENGALURU
251,1243417490215948288,2540169416,"7 patients are corona free!

 Two more patients from Pune have been coronary and both the 6th and 7th patients have been reported negative.  The discharge process for both has been completed.  #PuneFightsCorona #COVID2019 #Covid_19india #IndiaFightCorona #म #मराठी #Pune",2020-03-27 06:00:05,,en,"[{'text': 'PuneFightsCorona', 'indices': [193, 210]}, {'text': 'COVID2019', 'indices': [211, 221]}, {'text': 'Covid_19india', 'indices': [222, 236]}, {'text': 'IndiaFightCorona', 'indices': [237, 254]}, {'text': 'म', 'indices': [255, 257]}, {'text': 'मराठी', 'indices': [258, 264]}, {'text': 'Pune', 'indices': [265, 270]}]",[],,"Pune, India"
252,1243417502702383106,1242355048660766722,"@narendramodi Sir the epidemic does not reach every village so there is a need to stick more, the citizen of the village does not take corona and Sirius does not take Gujarati citizen Jay Hind Sir",2020-03-27 06:00:08,,en,[],[],,"Gujarat, India"
253,1243417511388831744,398122893,Iam too sir https://t.co/ht4nVO7CJn,2020-03-27 06:00:10,,en,[],[],,
254,1243417519701942273,752779946590736384,"Dear @dpradhanbjp @narendramodi sir, plz cover employee of LPG Distributor and Petrol Pump in the Health Insurance of 50 Lakh for Corona positive case. They also working for nation and every day providing services to people at their door @time3027 @BpclJamali @kiransnm @PMOIndia https://t.co/HSmQAutrTD",2020-03-27 06:00:12,,en,[],[],,"Udaipur, India"
255,1243417556985081857,716096097358209024,"@NarayanPremSai Sant Shri Asharamji Bapu had predicted this well in advance that the days falling after any eclipse have dangerous consequences on humanity. 

Corona virus turned into a pandemic after the solar eclipse of 26th December 2019. #संतों_की_दूरदर्शिता https://t.co/Zc4ZixQseT",2020-03-27 06:00:21,,en,"[{'text': 'संतों_की_दूरदर्शिता', 'indices': [242, 262]}]",[],,"Rajasthan, India"
256,1243417614145085443,122964927,"Hello sir  Sir I appreciate all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family. Please rise this serious matter
Jai hind sir 🙏 🙏 https://t.co/jtPXKPfu30",2020-03-27 06:00:35,,en,[],[],,Delhi NCR 
257,1243417850108211200,1057118666125393920,"https://t.co/U5yzBWChMq
Corona virus'effect on public 21 day leave home lockdown.comedy video
Just time pass",2020-03-27 06:01:31,,en,[],[],,"Varanasi, India"
258,1243417889585025025,863181117788012544,@DelhiPolice @ArvindKejriwal  sir is this video is Geniune? If it is please take strict action against them. While whole world is fighting against corona these people are enjoying. #StayHome #COVID2019 https://t.co/g0J88qePuX,2020-03-27 06:01:41,,en,"[{'text': 'StayHome', 'indices': [181, 190]}, {'text': 'COVID2019', 'indices': [191, 201]}]",[],,India
259,1243418118015209473,88430346,"I request @MoHFW_INDIA @PMOIndia to ban TIK-TOK for at least 3 months.
These radical Dudhiya Mushlims will never understand the seriousness of COVID-19.
#BanTiktok #CoronaVillains #corona",2020-03-27 06:02:35,,en,"[{'text': 'BanTiktok', 'indices': [153, 163]}, {'text': 'CoronaVillains', 'indices': [164, 179]}, {'text': 'corona', 'indices': [180, 187]}]",[],,"Ahmadabad City, India"
260,1243418122247270401,22267462,"@HYDTP @hydcitypolice can this be a solution and replace it with #lathi 

#CoronaVillains #CoronaLockdown https://t.co/LGIr4ZlTLa",2020-03-27 06:02:36,,en,"[{'text': 'lathi', 'indices': [65, 71]}, {'text': 'CoronaVillains', 'indices': [74, 89]}, {'text': 'CoronaLockdown', 'indices': [90, 105]}]",[],,Hyderabad
261,1243418314367315972,139470145,"@rexrao52 Another Sanjay, Jha wants all the looser politicians to be a part of government to advise PM on corona crisis. They never stop entertaining..😂",2020-03-27 06:03:22,,en,[],[],,India
262,1243418318532272130,745287057677783040,@sardesairajdeep Corona is giving reply to each and everyone who misbehaved with nature. Corona is not pointing any specific leader which you and some of the jurnos are doing.,2020-03-27 06:03:23,,en,[],[],,
263,1243418486749024257,917243401,There is a valid logic for this. In present scenario it's the corona deaths which count. Keep corona deaths down. Who cares fir death due to trauma and hunger for now https://t.co/2dY5HVv3aL,2020-03-27 06:04:03,,en,[],[],,"New Delhi, India"
264,1243418559180505092,813271346868146176,Indeed! 😂😂 https://t.co/ap7LGHUtUO,2020-03-27 06:04:20,,en,[],[],,"Ludhiana, India"
265,1243418721709776897,4167300432,"@realDonaldTrump Corona is a #ChineseVirus , All world should be attacks on China.",2020-03-27 06:04:59,,en,"[{'text': 'ChineseVirus', 'indices': [29, 42]}]",[],,"Delhi, India"
266,1243418745634078720,31049163,"@myogiadityanath @dgpup Corona carrier hiding in Kanpur, having escaped from isolation in Kerala https://t.co/qsDc3XD0CE",2020-03-27 06:05:05,,en,[],[],,Lucknow
267,1243418762474225664,85306437,"5 persons test positive for #coronavirus in #Maharashtra's Vidarbha region- four in #Nagpur city and another in #Gondia district: Officials

https://t.co/OmwhBC7hi4

#Sakal #SakalNews #viral #ViralNews #SakalMedia #news #Corona #CoronavirusOutbreak #CoronaAlert",2020-03-27 06:05:09,,en,"[{'text': 'coronavirus', 'indices': [28, 40]}, {'text': 'Maharashtra', 'indices': [44, 56]}, {'text': 'Nagpur', 'indices': [84, 91]}, {'text': 'Gondia', 'indices': [112, 119]}, {'text': 'Sakal', 'indices': [166, 172]}, {'text': 'SakalNews', 'indices': [173, 183]}, {'text': 'viral', 'indices': [184, 190]}, {'text': 'ViralNews', 'indices': [191, 201]}, {'text': 'SakalMedia', 'indices': [202, 213]}, {'text': 'news', 'indices': [214, 219]}, {'text': 'Corona', 'indices': [220, 227]}, {'text': 'CoronavirusOutbreak', 'indices': [228, 248]}, {'text': 'CoronaAlert', 'indices': [249, 261]}]",[],,"595, Budhwar Peth, Pune"
268,1243418942976094208,17830429,"5 persons test positive for #coronavirus in #Maharashtra's Vidarbha region- four in #Nagpur city and another in #Gondia district: Officials

https://t.co/vxEcwy2e7w

#Sakal #SakalNews #viral #ViralNews #SakalTimes #news #Corona #CoronavirusOutbreak #CoronaAlert",2020-03-27 06:05:52,,en,"[{'text': 'coronavirus', 'indices': [28, 40]}, {'text': 'Maharashtra', 'indices': [44, 56]}, {'text': 'Nagpur', 'indices': [84, 91]}, {'text': 'Gondia', 'indices': [112, 119]}, {'text': 'Sakal', 'indices': [166, 172]}, {'text': 'SakalNews', 'indices': [173, 183]}, {'text': 'viral', 'indices': [184, 190]}, {'text': 'ViralNews', 'indices': [191, 201]}, {'text': 'SakalTimes', 'indices': [202, 213]}, {'text': 'news', 'indices': [214, 219]}, {'text': 'Corona', 'indices': [220, 227]}, {'text': 'CoronavirusOutbreak', 'indices': [228, 248]}, {'text': 'CoronaAlert', 'indices': [249, 261]}]",[],,"Maharashtra, India"
269,1243418980515110912,790205237944459264,"@the_truepicture Instead of controlling corona, they are splurging money &amp; confining people .",2020-03-27 06:06:01,,en,[],[],,"Navi Mumbai, India"
270,1243418994435997698,882217055847677952,"Call 1076 - CM’s helpline number for any query related to COVID19 (Corona virus) suspect cases, provision of essential commodities, any violation of Lockdown restrictions, medical emergency or any other issues #call1076 @CMOfficeUP @shailveesTOI @rmulko @ShishirGoUP @mtaugkp8859 https://t.co/MGXTSUhurB",2020-03-27 06:06:04,,en,"[{'text': 'call1076', 'indices': [210, 219]}]",[],,"वाराणसी, उत्तर प्रदेश"
271,1243419267631968257,88350480,My favourite song used so well. 😊 https://t.co/ZQEgXqxmUA,2020-03-27 06:07:09,,en,[],[],,Mumbai
272,1243419541696163840,192156775,"And China leads the world in underreporting the deaths, that are more than the number of cases, repeat number of cases not deaths, reported from rest of the world. #XijinpingVirus https://t.co/FpggZBA1VK",2020-03-27 06:08:15,,en,"[{'text': 'XijinpingVirus', 'indices': [164, 179]}]",[],,"Mumbai, India"
273,1243419564001521670,65605160,"Im always amazed at the quality of writing on this blog. 

in dealing with Covid-19, we must understand that civil liberties and rights are not at the mercy of the Executive, and the true test of our democracy is to be able to emerge out of Corona with the least possible deviance https://t.co/mYW34ke2VT",2020-03-27 06:08:20,,en,[],[],,Pune
274,1243419582267715586,2979252871,"Please  watch this -

https://t.co/qT8YNcVj15

#Corona
#21daylockdown
#COVID2019
#COVID 
#ABPnews
#news
@CNNnews18
@News24
@news24tvchannel 
@abpnewshindi 
@ABPNews",2020-03-27 06:08:24,,en,"[{'text': 'Corona', 'indices': [47, 54]}, {'text': '21daylockdown', 'indices': [55, 69]}, {'text': 'COVID2019', 'indices': [70, 80]}, {'text': 'COVID', 'indices': [81, 87]}, {'text': 'ABPnews', 'indices': [89, 97]}, {'text': 'news', 'indices': [98, 103]}]",[],,"कानपुर, भारत"
275,1243419628438573057,1165081429,"Bandra East MLA while fighting for CORONA
1)doing fumigation for his constituency
2) distributing groceries to the needy

Bandra West MLA while Fighting for CORONA
1) Yoga se Hoga 😂

Dhanya ho Prabhu 🙏 https://t.co/mLm35DjsVs",2020-03-27 06:08:35,,en,[],[],,"Bandra West, Mumbai"
276,1243419654686568448,1147699594962169858,"@sardesairajdeep @asadowaisi @sardesairajdeep sir can you please telecast this video on your channel. These are the 10 Greatest Myths on Corona Virus in India.
I think people should understand these myths and special senior citizens of our country.
Click on the link to watch- https://t.co/2qCpurTHfH",2020-03-27 06:08:41,,en,[],[],,"Assam, India"
277,1243420478535897088,45275316,Why there is no Corona effect in North Korea? Can anybody answer if you know?,2020-03-27 06:11:58,,en,[],[],,Bangalore
278,1243420733230866433,792972271371493378,@bpcretmanglore provided in-house developed sanitiser at various places inside installation premises to take care of our “warriors” from CORONA spread #StayAwareStaySafe ....@BPCLRetail @BPCLimited @8singhi https://t.co/ICXGr2HVue,2020-03-27 06:12:59,,en,"[{'text': 'StayAwareStaySafe', 'indices': [151, 169]}]",[],,
279,1243420887442812928,872388745,@arcn0id that’s how you get corona stoooopid,2020-03-27 06:13:35,,en,[],[],,darr k aage
280,1243421018070249474,444425292,"Dear @narendramodi Pradhan sevak sir,
These are few tasks for you. Once we are done with Corona
1. Encourage young people for agricultural ask them to take it as an start-up 
2. Give water harwasting a priority and rewards on that.
Because post 20 years will have 50% less farmers",2020-03-27 06:14:07,,en,[],[],,bangalore
281,1243421048172769285,92211048,"@angelmsilos Programmers are always on the work. It does not matters where they are.
Even corona is also not able to help them to take leave",2020-03-27 06:14:14,,en,[],[],,"Delhi, India"
282,1243421081538408448,1241447692967931904,"I have created one online form to collect their details, and I have also a thought to help them out regarding this. 

I do not have any NGO registered, Can I do this Social Work? 

Online Form URL:
https://t.co/z7Z4JEU49r",2020-03-27 06:14:22,,en,[],[],,"Kolkata, India"
283,1243421121858244609,73171429,@mlayvpatil @mpbijapur @INCVijayapura @MBPatil @DistrictBijapur @BasavarajYatnal @b_yatnal please take note to avoid potential spread of Corona Virus to Indi/Vijayapura,2020-03-27 06:14:31,,en,[],[],,BENGALURU
284,1243421283993280512,394970605,"Initiatives taken by the government of Tamilnadu and Central Government are truly commendable and we need to act responsibly as citizens of this great Nation.
Let’s inculcate a lot of hygiene at this point of time.
#StayHomeStaySafe #IndiaFightsCoronavirus https://t.co/gkzIz143nt",2020-03-27 06:15:10,,en,"[{'text': 'StayHomeStaySafe', 'indices': [215, 232]}, {'text': 'IndiaFightsCoronavirus', 'indices': [233, 256]}]",[],,"Chennai, Tamil Nadu, India"
285,1243421325567262728,1008962150692368384,"@naralokesh https://t.co/ZDvgnGll5p from information if you want c.m. how you can get job. When do you the maha yagnam 41days from us, then you will be get C.M. 8328335144 ,Corona also stop with my yagnam 41days please understand my petition, https://t.co/bNIDd6EqFY",2020-03-27 06:15:20,,en,[],[],,"Cuddapah, India"
286,1243421421541265409,881439366475915264,Rs 1.70 lakh crore relief package announced for the poor to help them fight against Corona Virus https://t.co/JTsNdDDnf7,2020-03-27 06:15:43,,en,[],[],, अंब हिमाचल प्रदेश हिंदुस्तान
287,1243421492097867781,91105891,@CGTNOfficial U Monsters U lied and concealed information from the beginning itself U forced @WHO 2 lie and now acting as a Saint What a joke I wish ur country is finished I pray there will be a Military Coup in China n democracy is established #ChinaLiedPeopleDied #corona is a  #ChineseVirus,2020-03-27 06:16:00,,en,"[{'text': 'ChinaLiedPeopleDied', 'indices': [245, 265]}, {'text': 'corona', 'indices': [266, 273]}, {'text': 'ChineseVirus', 'indices': [280, 293]}]",[],,"Bhubaneswar,Odisha,India"
288,1243421567415013377,1229373237164830720,No human being is getting out of the house. social gathering is not happening. So how corona is spreading  now?? https://t.co/7FJfI5HMWP,2020-03-27 06:16:17,,en,[],[],,"Rewa, India"
289,1243421627385180167,2199535517,"He was not creating trouble. He needs groceries for his family. Look at the faces of police while beating him. Look at their smiles. How are we supposed to respect such men?
#COVID #Corona #CoronavirusLockdown #coronavirusinindia https://t.co/W9h2KdDoqs",2020-03-27 06:16:32,,en,"[{'text': 'COVID', 'indices': [174, 180]}, {'text': 'Corona', 'indices': [181, 188]}, {'text': 'CoronavirusLockdown', 'indices': [189, 209]}, {'text': 'coronavirusinindia', 'indices': [210, 229]}]",[],,"Ludhiana, India"
290,1243421910928523265,1217362159128076289,"@sakshijoshii @vinodkapri Corona travelled by aeroplane. Foreign Travelling Rich carried it
But Corona-Lockdown-Suffering is travelling by Trucks. Poor are bearing the brunt. 
This is Inhuman !! 

Maharashtra Cops Opened 2 Container Trucks, Found Over 300 Migrant Workers https://t.co/RzV9SAu5bR",2020-03-27 06:17:39,,en,[],[],,"Sheopur, India"
291,1243421962409357312,1615239882,#Dont Stop #Work from #Home #StopTheSpreadOfCorona #COVID2019 https://t.co/KssS3cltfm https://t.co/MKYd4Llzze,2020-03-27 06:17:52,,en,"[{'text': 'Dont', 'indices': [0, 5]}, {'text': 'Work', 'indices': [11, 16]}, {'text': 'Home', 'indices': [22, 27]}, {'text': 'StopTheSpreadOfCorona', 'indices': [28, 50]}, {'text': 'COVID2019', 'indices': [51, 61]}]",[],,"Mumbai, Maharashtra"
292,1243422013324025859,84606158,"The Coronavirus is not discriminating between people, so why are we?@narendramodi please issue strict orders against racial discrimination #corona #NoCoronaRacism - Sign the Petition! https://t.co/3Ib3F37Lgw via @ChangeOrg_India",2020-03-27 06:18:04,,en,"[{'text': 'corona', 'indices': [139, 146]}, {'text': 'NoCoronaRacism', 'indices': [147, 162]}]",[],,Bangalore
293,1243422127488827392,2840498954,@narendramodi Last 2 Days Close All Urgent Services Close Full Country ... Corona Virus Will Not Live Without Passing ...Honorable Prime Minister is a request to close the service for 2 days .....,2020-03-27 06:18:31,,en,[],[],,
294,1243422129254629376,1031012670269415425,"@cpbbsrctc 
@Naveen_Odisha 
@SarangiSudhansu 
@sagarika_nath 
Do Not Believe in any kind of WHATSAPP MESSAGE against Corona Virus &amp; its Activities which r coming from different sources in every minutes. Only Listen to the msg from Govt.of Odisha, Doctors &amp; Police, NO ARGUMENTS.",2020-03-27 06:18:31,,en,[],[],,Bhubaneswar
295,1243422153862594565,130203535,"For near real-time corona virus trends in India.
Stay informed. https://t.co/PxZuLGOr7u",2020-03-27 06:18:37,,en,[],[],,"Noida, India"
296,1243422206169722880,1008962150692368384,"@KTRTRS we can solve the problem of Corona virus cure with my yagnam 41days please understand my petition 8328335144 https://t.co/ZDvgnGll5p  information please help to the world wide shaanthi. Men created by GOD, science created by men. https://t.co/4Xb1xpcMiL",2020-03-27 06:18:50,,en,[],[],,"Cuddapah, India"
297,1243422237283115010,970983145314181120,"@somitapal @mumbaitraffic @mybmcSWM @mybmc @prabhatfire @RidlrMUM Great , Great job. Thank you front line fighters against corona",2020-03-27 06:18:57,,en,[],[],,"Goregaon West, Mumbai"
298,1243422395844575232,69002207,"A person in Kerala suicided due to non availability of alcohol! In Kerala, No death yet due to Corona but death due to the non availability of alcohol is weird  🙄 https://t.co/ZQdJwFHuhW",2020-03-27 06:19:35,,en,[],[],,"Cochin, India"
299,1243422441914810369,1480265148,"Stay Strong !
Stay Safe!
#SoniPower #Anytime #Anywhere #Poweronwheels #Corona #IndiaFightsagainstVirus #StayStrong #Kolkatalockdown https://t.co/mlrxJ1pLiz",2020-03-27 06:19:46,,en,"[{'text': 'SoniPower', 'indices': [25, 35]}, {'text': 'Anytime', 'indices': [36, 44]}, {'text': 'Anywhere', 'indices': [45, 54]}, {'text': 'Poweronwheels', 'indices': [55, 69]}, {'text': 'Corona', 'indices': [70, 77]}, {'text': 'IndiaFightsagainstVirus', 'indices': [78, 102]}, {'text': 'StayStrong', 'indices': [103, 114]}, {'text': 'Kolkatalockdown', 'indices': [115, 131]}]",[],,"Kolkata, India"
300,1243422529223421957,601718275,"In the Corona Virus Epidemic, families of immigrants began their journey to their homeland.
Request that the government arrange for such a sanctioned class.
 By which people reach their homeland safely.
@PMOIndia
@CMOGuj
@vijayrupanibjp
@AmitShah 
@myogiadityanath
@narendramodi https://t.co/ki32KVXiZq",2020-03-27 06:20:07,,en,[],[],,"Rajkot, India"
301,1243422691052290048,798665400,"@InsanSukhsher @ZeeNews 1 - yes. 1 meter distance if they are healthy.
2 - corona is not air borne. The droplet can survive in the air only for a short while",2020-03-27 06:20:45,,en,[],[],,India
302,1243422824259182594,59729020,"@ManMundra https://t.co/aeSGZcKrje
Only touching map gives current Corona status of all nations",2020-03-27 06:21:17,,en,[],[],,navimumbai
303,1243422856349765633,1077250077989597184,@narendramodi plz do smthing sr ye log corona se pahle bhukhe mare jayenge https://t.co/UimDtFLfvf,2020-03-27 06:21:25,,en,[],[],,
304,1243422964235653121,2854145634,"What time has come,who brought the sickness of corona from abroad, bringing the gov of all people from abroad with proper planning but the ppl of our country now suffering No one is helping in the gov for those who are far away from their house yearning to go to their home.",2020-03-27 06:21:51,,en,[],[],,"Navi Mumbai, Maharashtra"
305,1243423090547159042,283924799,"Socially Distanced yet Socially Connected....
18 days to go
#lockdown #staysafe #mahekamirpuri #fight #corona #virus #socialdistancing #socialconnect https://t.co/wRvyK5Hkgx",2020-03-27 06:22:21,,en,"[{'text': 'lockdown', 'indices': [60, 69]}, {'text': 'staysafe', 'indices': [70, 79]}, {'text': 'mahekamirpuri', 'indices': [80, 94]}, {'text': 'fight', 'indices': [95, 101]}, {'text': 'corona', 'indices': [102, 109]}, {'text': 'virus', 'indices': [110, 116]}, {'text': 'socialdistancing', 'indices': [117, 134]}, {'text': 'socialconnect', 'indices': [135, 149]}]",[],,Mumbai
306,1243423240682229764,1008962150692368384,I can stop with my yagnam 41days please understand my petition 8328335144. https://t.co/ZDvgnGll5p see the website help to the trust https://t.co/ZDvgnGll5p I can stop with my yagnam 41days Corona.,2020-03-27 06:22:56,,en,[],[],,"Cuddapah, India"
307,1243423353521573899,113016340,"Best way to follow social distance ng is by using umbrella.
#ChineseVirus19
#CoronaVillains #coronaupdatesindia #Corona 
#SocialDistancing https://t.co/9oNqaUkwXa",2020-03-27 06:23:23,,en,"[{'text': 'ChineseVirus19', 'indices': [60, 75]}, {'text': 'CoronaVillains', 'indices': [76, 91]}, {'text': 'coronaupdatesindia', 'indices': [92, 111]}, {'text': 'Corona', 'indices': [112, 119]}, {'text': 'SocialDistancing', 'indices': [121, 138]}]",[],,India
308,1243423408827727875,1536127303,This Corona virus no doubt very very dangerous.. But is this a biological sometimes I start suspecting. The trade war between USA n China. Whereby USA put every restriction on China to destroy its economy. N tdy,2020-03-27 06:23:37,,en,[],[],,New delhi
309,1243423624976953345,1242500132521660417,We can create a covit 19 welfare fund by getting 25 %  of salary/pension of March from officers getting more then one laks per month except of medical faculty. due to  corona virus everybody is sufferring  financialy except this class.  also think of repay the same amount latter. https://t.co/X39BhxiQ4i,2020-03-27 06:24:28,,en,[],[],,
310,1243423690420678657,1313459647,#Corona Positive Cases In India Jump To 724 !,2020-03-27 06:24:44,,en,"[{'text': 'Corona', 'indices': [0, 7]}]",[],,NOIDA FILM CITY
311,1243423869743984650,558411528,"@MumbaiPolice Please take note of this working in Gandhinagar (Worli) during Lockdown for corona virus prevention. 
Location : Cornerstone (Neumec) of Chandan Construction
Worli, Mumbai
https://t.co/bgGuNekf3A
@AnilDeshmukhNCP @OfficeofUT @CMOMaharashtra @TV9Marathi https://t.co/dUSdFhz4Zc",2020-03-27 06:25:26,,en,[],[],,"Mumbai, India"
312,1243424126724763648,4015781956,https://t.co/uQhDPB1MTX please guys mujhe aaj hi pata Chala hai ki we are having a war with China by biologically the virus is not called as Corona virus but Chinese virus all details are being provided in this vlog by my favourite youtuber if you want life be at home and be safe,2020-03-27 06:26:28,,en,[],[],,"Mumbai, India"
313,1243424127706251265,1358499660,"Stylishstar @alluarjun donated
Rs 1.25 Crore to #Telangana and #AndhraPradesh &amp; #Kerala to fight aganist #Corona 
He also appeal to public to stay hygiene and practice isolation
#StayHomeStaySafe
  #IndiaFightsCorona https://t.co/4CQQnchwPd",2020-03-27 06:26:28,,en,"[{'text': 'Telangana', 'indices': [48, 58]}, {'text': 'AndhraPradesh', 'indices': [63, 77]}, {'text': 'Kerala', 'indices': [84, 91]}, {'text': 'Corona', 'indices': [109, 116]}, {'text': 'StayHomeStaySafe', 'indices': [182, 199]}, {'text': 'IndiaFightsCorona', 'indices': [202, 220]}]",[],,hyderabad
314,1243424383495843840,119432224,The show must go on..... https://t.co/rG2L9CInHC,2020-03-27 06:27:29,,en,[],[],,India
315,1243424403871789057,277629727,One more #death by #Corona in #Tumkur #Karnataka https://t.co/JFeaZkxloo,2020-03-27 06:27:34,,en,"[{'text': 'death', 'indices': [9, 15]}, {'text': 'Corona', 'indices': [19, 26]}, {'text': 'Tumkur', 'indices': [30, 37]}, {'text': 'Karnataka', 'indices': [38, 48]}]",[],,"Bengaluru, India"
316,1243424439280128006,1150411358061518849,"#AlluArjun donated 1.25  cr to Ap/TG /Kerala 

@alluarjun sir @alluarjun anthe ❤️

#COVID19 https://t.co/1USz0uGN4U",2020-03-27 06:27:42,,en,"[{'text': 'AlluArjun', 'indices': [0, 10]}, {'text': 'COVID19', 'indices': [83, 91]}]",[],,Gudur
