,id_str,user_id,text,created_at,entities,user_location,lang,time_zone,location
37,1243220197512581124,115620428,@RajatSharmaLive sir I need urgent help from you ragarding a very innovative product for Sanitization from corona. It is from Israel. How can I contact you. I have relevant data from Israel to share . we have been selling these products in India for some other purpose. Pls contct,2020-03-26 16:56:07,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RajatSharmaLive', 'name': 'Rajat Sharma', 'id': 122658025, 'id_str': '122658025', 'indices': [0, 16]}], 'urls': []}",,en,,Bangalore
38,1243220239971565569,124224981,what is the govt purpose of saving this mentally retarded personality.. throw him with the patients let him enjoy him life. #COVID19 #Corona #CoronavirusLockdown https://t.co/SMzB2Fhx0T,2020-03-26 16:56:17,"{'hashtags': [{'text': 'COVID19', 'indices': [124, 132]}, {'text': 'Corona', 'indices': [133, 140]}, {'text': 'CoronavirusLockdown', 'indices': [141, 161]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243219827445116929, 'id_str': '1243219827445116929', 'indices': [162, 185], 'media_url': 'http://pbs.twimg.com/media/EUDN2KCWsAEBaB1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDN2KCWsAEBaB1.jpg', 'url': 'https://t.co/SMzB2Fhx0T', 'display_url': 'pic.twitter.com/SMzB2Fhx0T', 'expanded_url': 'https://twitter.com/aksingh029/status/1243220239971565569/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 540, 'h': 960, 'resize': 'fit'}, 'large': {'w': 540, 'h': 960, 'resize': 'fit'}}}]}",,en,,"Bengaluru South, India"
39,1243220417315254273,1106738350159872000,"First of all I bless the newly wed couple.BUT there is a question why the President of largest political party engaged in a series of parties when Corona was knocking our doors.The Party president should take policy decisions and guide the govt in advance

https://t.co/aFMZYMYpYH",2020-03-26 16:57:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aFMZYMYpYH', 'expanded_url': 'https://www.jagran.com/himachal-pradesh/bilaspur-hp-jp-nadda-son-marriage-reception-party-at-vijaypur-ancestral-home-20072979.html', 'display_url': 'jagran.com/himachal-prade…', 'indices': [257, 280]}]}",,en,,Ranchi&surrounding Coalfields.
40,1243220513867976704,1149755182592532480,2200 crore for Rajpath Renovation..1500 crore for CORONA epidemic...the priorities of this govt is clr.. And we will always ask ques why? .@SitaramYechury @ArvindKejriwal @MoHFW_INDIA @SwatiJaiHind @Mdzeeshanayyub @abhisar_sharma @mishumehta1 @MamataOfficial @harsh_mander,2020-03-26 16:57:23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SitaramYechury', 'name': 'Sitaram Yechury', 'id': 4053162792, 'id_str': '4053162792', 'indices': [139, 154]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [155, 170]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [171, 183]}, {'screen_name': 'SwatiJaiHind', 'name': 'Swati Maliwal', 'id': 281902422, 'id_str': '281902422', 'indices': [184, 197]}, {'screen_name': 'Mdzeeshanayyub', 'name': 'Mohd. Zeeshan Ayyub', 'id': 237428802, 'id_str': '237428802', 'indices': [198, 213]}, {'screen_name': 'abhisar_sharma', 'name': 'Abhisar Sharma', 'id': 56627441, 'id_str': '56627441', 'indices': [214, 229]}, {'screen_name': 'mishumehta1', 'name': 'mishu mehta', 'id': 937988759609585665, 'id_str': '937988759609585665', 'indices': [230, 242]}, {'screen_name': 'MamataOfficial', 'name': 'Mamata Banerjee', 'id': 2526794479, 'id_str': '2526794479', 'indices': [243, 258]}, {'screen_name': 'harsh_mander', 'name': 'Harsh Mander', 'id': 851678476994191360, 'id_str': '851678476994191360', 'indices': [259, 272]}], 'urls': []}",,en,,
41,1243220518389420032,1002950375429713920,"@narendramodi @AmitShah @NitishKumar @SushilModi @nsitharaman 

It was quite surprised that Indian government &amp; Bihar government thought only BPL holder will be affected by Corona and rest have already given Vaccine by GOD to overcome this situation.
Plz reply... https://t.co/MXYeEdnblX",2020-03-26 16:57:24,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [0, 13]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [14, 23]}, {'screen_name': 'NitishKumar', 'name': 'Nitish Kumar', 'id': 143409075, 'id_str': '143409075', 'indices': [24, 36]}, {'screen_name': 'SushilModi', 'name': 'Sushil Kumar Modi', 'id': 295251095, 'id_str': '295251095', 'indices': [37, 48]}, {'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': 58243368, 'id_str': '58243368', 'indices': [49, 61]}], 'urls': [], 'media': [{'id': 1243220490916745222, 'id_str': '1243220490916745222', 'indices': [268, 291], 'media_url': 'http://pbs.twimg.com/media/EUDOcxqUUAYMlAD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDOcxqUUAYMlAD.jpg', 'url': 'https://t.co/MXYeEdnblX', 'display_url': 'pic.twitter.com/MXYeEdnblX', 'expanded_url': 'https://twitter.com/ShubhankarKuma7/status/1243220518389420032/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 540, 'h': 857, 'resize': 'fit'}, 'large': {'w': 540, 'h': 857, 'resize': 'fit'}, 'small': {'w': 428, 'h': 680, 'resize': 'fit'}}}]}",,en,,"Patna, India"
42,1243220539088547841,984334990291828736,@atiekah_eyka @yaar_ni Song sinking with current situation. Gosh. Corona song...,2020-03-26 16:57:29,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'atiekah_eyka', 'name': 'Misunderstood Hunter 🏹', 'id': 817742846, 'id_str': '817742846', 'indices': [0, 13]}, {'screen_name': 'yaar_ni', 'name': '⭐கருப்பு மன்னன் ⭐️', 'id': 3256674133, 'id_str': '3256674133', 'indices': [14, 22]}], 'urls': []}",,en,,"Indira Nagar, chennai"
43,1243220591961931778,2351739758,"At home
In times of corona
Kolkata, 2020
. . . 
. 
. 
. 
our.magazine #dreamermagazine etczine  etczine_trip soupgram #photography #photostory #igers #kolkata @1854 gupmagazine #indiaphotoconcept #indiaphotostory… https://t.co/bFXJNqBEuR",2020-03-26 16:57:41,"{'hashtags': [{'text': 'dreamermagazine', 'indices': [70, 86]}, {'text': 'photography', 'indices': [118, 130]}, {'text': 'photostory', 'indices': [131, 142]}, {'text': 'igers', 'indices': [143, 149]}, {'text': 'kolkata', 'indices': [150, 158]}, {'text': 'indiaphotoconcept', 'indices': [177, 195]}, {'text': 'indiaphotostory', 'indices': [196, 212]}], 'symbols': [], 'user_mentions': [{'screen_name': '1854', 'name': 'bjp1854', 'id': 16928541, 'id_str': '16928541', 'indices': [159, 164]}], 'urls': [{'url': 'https://t.co/bFXJNqBEuR', 'expanded_url': 'https://www.instagram.com/p/B-NFISaHKGf/?igshid=1nsejydetu2oa', 'display_url': 'instagram.com/p/B-NFISaHKGf/…', 'indices': [214, 237]}]}",,en,,"Kolkata, India"
44,1243220647859220480,528686582,This is what expected of the @assampolice coercion with compassion is the way forward. Nice to see @TinsukiaPolice leading by example. We rise together. Hope the cop of other district too show this behavior against innocent but not ignorant public. @gpsinghassam sir. https://t.co/r1BcodCq2j,2020-03-26 16:57:55,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'assampolice', 'name': 'Assam Police', 'id': 3306790844, 'id_str': '3306790844', 'indices': [29, 41]}, {'screen_name': 'TinsukiaPolice', 'name': 'Tinsukia Police', 'id': 1023811993495425024, 'id_str': '1023811993495425024', 'indices': [99, 114]}, {'screen_name': 'gpsinghassam', 'name': 'GP Singh', 'id': 106150728, 'id_str': '106150728', 'indices': [249, 262]}], 'urls': [{'url': 'https://t.co/r1BcodCq2j', 'expanded_url': 'https://twitter.com/gpsinghassam/status/1243139156613582848', 'display_url': 'twitter.com/gpsinghassam/s…', 'indices': [268, 291]}]}",,en,,"Delhi, India"
45,1243220719665696768,917226902842073090,"#askzeenews
Dear sir, for corona testing we need REAL TIME PCR, but unfortunately our testing centers have 1 or 2 PCR. I appeal to various molecular, biotechnological or IIT'S can arrange this machine in human welfare.",2020-03-26 16:58:12,"{'hashtags': [{'text': 'askzeenews', 'indices': [0, 11]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"Aligarh, India"
46,1243220787160440834,3308541301,Some people of my village have to organise navartri pooja function..they are preparing for that. I think many people will come at that place and break the lockdown rules so I request to Bihar Police pls stop it so that we can safe from Corona..,2020-03-26 16:58:28,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"New Delhi, India"
47,1243220862729211905,1238743488990076929,Very dangerous condition arising in Rajasthan due to carelessness of bhilwara doctor who produces more corona patients. https://t.co/9fsOY3fDVo,2020-03-26 16:58:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9fsOY3fDVo', 'expanded_url': 'https://twitter.com/PIBJaipur/status/1243215021582077953', 'display_url': 'twitter.com/PIBJaipur/stat…', 'indices': [120, 143]}]}",,en,,"Rajasthan, India"
48,1243220907662823429,46348111,One more Scientoon on Corona virus awareness. https://t.co/gMr3TGFCj7,2020-03-26 16:58:56,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243220899848810497, 'id_str': '1243220899848810497', 'indices': [46, 69], 'media_url': 'http://pbs.twimg.com/media/EUDO0lDUcAEy-t4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDO0lDUcAEy-t4.jpg', 'url': 'https://t.co/gMr3TGFCj7', 'display_url': 'pic.twitter.com/gMr3TGFCj7', 'expanded_url': 'https://twitter.com/Pradeepcdri/status/1243220907662823429/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 720, 'h': 540, 'resize': 'fit'}}}]}",,en,,India
49,1243220951891767297,816123834797420544,@nsitharaman @nsitharamanoffc per corona pandemic we are locked in our house  and we are daily wages workers so we are not in conditions to pay bank EMI. Could you please let us know what will happened of such peoples because we are already on govt help and Please help us.,2020-03-26 16:59:07,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': 58243368, 'id_str': '58243368', 'indices': [0, 12]}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': 912211757363367936, 'id_str': '912211757363367936', 'indices': [13, 29]}], 'urls': []}",,en,,
50,1243221034632802304,2359398397,"Sencefull u dedicating  corona warriors spl package yulu julu medical rate Rs 89,how much ur merical  yulu julu hole. https://t.co/pyYQ2wMC63",2020-03-26 16:59:27,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pyYQ2wMC63', 'expanded_url': 'https://twitter.com/amitgupta007/status/1242366937117663233', 'display_url': 'twitter.com/amitgupta007/s…', 'indices': [118, 141]}]}",,en,,
51,1243221104572981248,508532225,"I salute to all the #TelguStars and #BollywoodCelebs who contributing by donating in this emergent to the Government.
👏👏
#CoronavirusOubreak 
#CoronavirusLockdown
#Corona
@KChiruTweets @PawanKalyan @soundaryaarajni @iHrithik @KapilSharmaK9",2020-03-26 16:59:43,"{'hashtags': [{'text': 'TelguStars', 'indices': [20, 31]}, {'text': 'BollywoodCelebs', 'indices': [36, 52]}, {'text': 'CoronavirusOubreak', 'indices': [121, 140]}, {'text': 'CoronavirusLockdown', 'indices': [142, 162]}, {'text': 'Corona', 'indices': [163, 170]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KChiruTweets', 'name': 'Chiranjeevi Konidela', 'id': 1241296875459768320, 'id_str': '1241296875459768320', 'indices': [171, 184]}, {'screen_name': 'PawanKalyan', 'name': 'Pawan Kalyan', 'id': 2719753171, 'id_str': '2719753171', 'indices': [185, 197]}, {'screen_name': 'soundaryaarajni', 'name': 'soundarya rajnikanth', 'id': 400636503, 'id_str': '400636503', 'indices': [198, 214]}, {'screen_name': 'iHrithik', 'name': 'Hrithik Roshan', 'id': 113419517, 'id_str': '113419517', 'indices': [215, 224]}, {'screen_name': 'KapilSharmaK9', 'name': 'Kapil Sharma', 'id': 1492538024, 'id_str': '1492538024', 'indices': [225, 239]}], 'urls': []}",,en,,"Shimla, India"
52,1243221140920651777,2959132130,"Lastly ,Requested all  to stay Home and to help fight this deadly Virus Corona ,not to neglect ,as all are risking our lives to keep all safe ,plz do not step out ,stay home 🙏🏻🙏🏻🙏🏻 this much has been done by our proud MLA today sir. Thought of bringing this to ur notice sir🙏🙏 https://t.co/X9DdpddA8w",2020-03-26 16:59:52,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243221134926991360, 'id_str': '1243221134926991360', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EUDPCQyU0AATdsY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDPCQyU0AATdsY.jpg', 'url': 'https://t.co/X9DdpddA8w', 'display_url': 'pic.twitter.com/X9DdpddA8w', 'expanded_url': 'https://twitter.com/punyabhuvan/status/1243221140920651777/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 960, 'resize': 'fit'}}}]}",,en,,"yemalur, bengaluru "
53,1243221196478377985,920550451,"@DM_Samastipur @Shashankshubhan @Iprd @BiharHealthDept Dear sir, whole district need these types of Chemical uses for Corona virus Purpose in these days.",2020-03-26 17:00:05,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DM_Samastipur', 'name': 'जिला प्रशासन समस्तीपुर', 'id': 1170278816859574273, 'id_str': '1170278816859574273', 'indices': [0, 14]}, {'screen_name': 'Shashankshubhan', 'name': 'Shashank shubhankar IAS', 'id': 778828391407464448, 'id_str': '778828391407464448', 'indices': [15, 31]}, {'screen_name': 'Iprd', 'name': '@jennifer', 'id': 297743025, 'id_str': '297743025', 'indices': [32, 37]}, {'screen_name': 'BiharHealthDept', 'name': 'Bihar Health Dept', 'id': 1135503797025828864, 'id_str': '1135503797025828864', 'indices': [38, 54]}], 'urls': []}",,en,,"New Delhi, India"
54,1243221236445929473,1209258828,Important https://t.co/NmQfiaTjNh,2020-03-26 17:00:15,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NmQfiaTjNh', 'expanded_url': 'https://twitter.com/AbadCityPolice/status/1243159788394926081', 'display_url': 'twitter.com/AbadCityPolice…', 'indices': [10, 33]}]}",,en,,"Aurangabad, India"
55,1243221269174083584,1004094161115463680,@Defence_360 @PMOIndia @narendramodi @ndtvindia @AmitShah @indiadefence @INDIADEFENCENE2 @IndiaDefense when we will have courage to speak against china. See the video clip and they were discussing about corona aalmost 2 years back. https://t.co/xhAPaR8MVF https://t.co/WGJDUKa5j6,2020-03-26 17:00:23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Defence_360', 'name': 'Defence360_Official', 'id': 766560990347587584, 'id_str': '766560990347587584', 'indices': [0, 12]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [13, 22]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [23, 36]}, {'screen_name': 'ndtvindia', 'name': 'NDTV India', 'id': 321271735, 'id_str': '321271735', 'indices': [37, 47]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [48, 57]}, {'screen_name': 'indiadefence', 'name': 'India Defence Online', 'id': 21302281, 'id_str': '21302281', 'indices': [58, 71]}, {'screen_name': 'INDIADEFENCENE2', 'name': 'INDIA DEFENCE NEWS', 'id': 1056441386814320640, 'id_str': '1056441386814320640', 'indices': [72, 88]}, {'screen_name': 'IndiaDefense', 'name': 'India Defence', 'id': 86928736, 'id_str': '86928736', 'indices': [89, 102]}], 'urls': [{'url': 'https://t.co/xhAPaR8MVF', 'expanded_url': 'https://www.facebook.com/2170884433184433/posts/2565617680377771/?sfnsn=wiwspmo&extid=kBn35jVWcqEgDGZ3&d=n&vh=e', 'display_url': 'facebook.com/21708844331844…', 'indices': [232, 255]}], 'media': [{'id': 1243221190476320768, 'id_str': '1243221190476320768', 'indices': [256, 279], 'media_url': 'http://pbs.twimg.com/media/EUDPFfuUUAAEvnI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDPFfuUUAAEvnI.jpg', 'url': 'https://t.co/WGJDUKa5j6', 'display_url': 'pic.twitter.com/WGJDUKa5j6', 'expanded_url': 'https://twitter.com/Himansh09281429/status/1243221269174083584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 584, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 996, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 331, 'h': 680, 'resize': 'fit'}}}]}",,en,,Lucknow
56,1243221372664311808,2541731472,"Corona virus has so far shown it's nature of low #infectivity that measures the transmission of #Corona from index case to other healthy people, and as far today's analysis it shows blurred ratr than a stiff uprising curve.Home quarantine if enacted effectively we may overcome https://t.co/BTpCvy25iI",2020-03-26 17:00:47,"{'hashtags': [{'text': 'infectivity', 'indices': [49, 61]}, {'text': 'Corona', 'indices': [96, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BTpCvy25iI', 'expanded_url': 'https://twitter.com/narendramodi/status/1243119969509900288', 'display_url': 'twitter.com/narendramodi/s…', 'indices': [278, 301]}]}",,en,,"Kolkata West Bengal, India"
57,1243221407426723841,1084057416,"We should demand removal of habeeb, the employee of #Infosys , advised to all muslims, who are corona positive to mix in crowd and sneeze openly to infect maximum possible infidels. I demand #Infosys to remove this man.",2020-03-26 17:00:56,"{'hashtags': [{'text': 'Infosys', 'indices': [52, 60]}, {'text': 'Infosys', 'indices': [191, 199]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"नोएडा, भारत"
